NAME,ID,TITLE
Santosh Madhukar Dixit,https://www.facebook.com/santosh.dixit.16?fref=ufi&rc=p,pakistan will send hafiz saeed into space to monitor kashimir situation
Sanwal Jutt,https://www.facebook.com/sanwal.wheeler?fref=ufi&rc=p,he was better than malala drama atleast his family deserves alot
Sanz Din Ox,https://www.facebook.com/sanz.rose.3?fref=ufi&rc=p,so sad
Saptarshi Dasgupta,https://www facebook com/saptarishi dasgupta?fref=ufi&rc=p,i am an indian i respect your brave martyrs we respect the enemy too we had no options if only you people stopped your support for jehadis this would not have happened please show the dead bodies of indian soldiers and the photo of captured indian soldier so we can believe that what you guys are saying is true else it is just a gimmick by your army to hide the truth
Saqi Habibi,https://www facebook com/saqi habibi?fref=ufi&rc=p,both are kidding thx for fake news fake media
Saqib Ali Shaikh,https://www.facebook.com/saqibalishaikhchanda?fref=ufi&rc=p,please isy bhi share kro
Saqib Baig,https://www.facebook.com/saqib.baig.90?fref=ufi&rc=p,very bad
Saqib Ghafoor,https://www facebook com/profile php?id=100009240299583&fref=ufi&rc=p,fake news
Saqib Hussain,https://www facebook com/saqib hussain 37051579?fref=ufi&rc=p,for jobs like our page https www facebook comjobsingilgitbaltsitan
Saqib Irfan Bhatti,https://www.facebook.com/saqib.bhatti88?fref=ufi&rc=p,google pakistan being run from arfa karim tower sakoon se beth jao
Saqib Mufti,https://www.facebook.com/saqib.mufti.5?fref=ufi&rc=p,farz kar liya jaaye k baqol public k woh daku thay is liye unke sath aisa salooq kiya gaya to woh araamzaaday aur barhay daku jo mulaq ko lut rahe hain jo govt chala rahe hain unke sath aisa salooq kyu nahi karti q cjp case ki tara sarko pe nahi ati shame on us ye qayamt ki nashani hai
Saqib Munir Khan,https://www facebook com/fatimakhan1900?fref=ufi&rc=p,this man with dirty and smelly wig only came to know about it today and made the statement i wish that he gets a new well groomed wig and buys some decent clothes
Saqib Naqvi,https://www.facebook.com/saqlain.naqvi.792?fref=ufi&rc=p,good job
Saqib Naveed,https://www.facebook.com/profile.php?id=100000203764470&fref=ufi&rc=p,if this then why they did not killed the hindu girl to date muslim boy
Saqib Nazar,https://www.facebook.com/infonexus?fref=ufi&rc=p,so sad 
Saqib Sharif,https://www facebook com/profile php?id=100014478558161&fref=ufi&rc=p,it is all saazish of west liberal feminists woman to divide muslims humara media bik gaya hai har channel pay baypardgee behoodgee aur behyaee hai islam is only solution to our every issue
Saqib Siddique,https://www.facebook.com/saqib.siddique.79?fref=ufi&rc=p,these tribesmen hav a simple philosophythey are united when outsiders like dronesmilitary attack them but they fight each other otherwise so ik was right all alongstop the damn jet bombings before they get united again
Saqib Siddique,https://www.facebook.com/saqib.siddique.79?fref=ufi&rc=p,what saddens me that even british n american politicians n their researchers prove that drone strikes cause a lot of civilian casualties but the so called liberal writers in pakistan are in favori remember reading an article on dronophobia in dawn ridiculing those against drone strikes
Saqib Sohail,https://www.facebook.com/saqib.sohail?fref=ufi&rc=p,a very brave decision considering that ppl are never happy with whatever u do with a potential of those expelled going against party khan sb has just drawn a line for every one that corruption will not be tolerated
Saqib Sohail,https://www.facebook.com/saqib.sohail?fref=ufi&rc=p,khwja sb pori qom ko yaad hai hum bholnay nahein dengay inshaallah now u can go back to ur iqama wali job
Saqib Syed,https://www facebook com/dadusindh?fref=ufi&rc=p,police only killed who don t pay them pay bones to dogs and do what you want in karachi police know every thing
Saqlain Abbass Naqvi,https://www.facebook.com/syed.saqlain2?fref=ufi&rc=p,clouds to pori duniya m hoty hen
Saqlain Abbass Naqvi,https://www.facebook.com/syed.saqlain2?fref=ufi&rc=p,kutty maro moham jare rakho
Saqlain Ali,https://www.facebook.com/zeniemo?fref=ufi&rc=p,yes please broadcast special coverage for the bad events unfolding in palestinian
Saqlain Mateen,https://www facebook com/saqlain mateen?fref=ufi&rc=p,theres difference between protesting and degrading an institution they can bark at each other all they want but they cant brainwash people into hating the supreme court that is not acceptable
Sara Abid,https://www facebook com/shumaila butt 1297?fref=ufi&rc=p,altaf hussain farooq sattar and many more of mqm are merely birds of a feather they would never be on the table untill they completely get out from karachi
Sara Abid,https://www facebook com/shumaila butt 1297?fref=ufi&rc=p,is this news related any matter of us
Sara Abid,https://www.facebook.com/shumaila.butt.1297?fref=ufi&rc=p,pti
Sara Abid,https://www facebook com/shumaila butt 1297?fref=ufi&rc=p,the existence of this corrupt and apostate ousted pm has demised from our heart your criticism and prattle is merely a dog bark mr so called sharif
Sara Gujjar,https://www.facebook.com/profile.php?id=100013555903350&fref=ufi&rc=p,thats why its better to marry once
Sara Gujjar,https://www facebook com/profile php?id=100013555903350&fref=ufi&rc=p,un is quiet about yemen
Sara Khan,https://www.facebook.com/sarak7198?fref=ufi&rc=p,jali kasay
Sara Khan,https://www facebook com/profile php?id=100009218167005&fref=ufi&rc=p,plzzzzzzzzz change ur name from dawn to honour com what are ur alterior motives for how much did u sell ur honour to the western propagandists
Sara Khan,https://www facebook com/sarak7198?fref=ufi&rc=p,salute sir
Sara Saqib,https://www.facebook.com/sara.saqib.90?fref=ufi&rc=p,why does this even need to be discussed how can women praying next to men make them more empowered ridiculous non issues like this is exactly what goes against women seeking real equality go offer namazejanazas next to men and come back with news of harassment
Sara Waleed,https://www facebook com/sarah waleed 374?fref=ufi&rc=p,despite having deadly threats from taliban and numerous killings of many soft targets especially local and foreign journalists afghan elections saw a historical turnout this is a slap on the dark forces of taliban who tried hard to blight the polls the lives of the slain jounalists covering the elections will not pass in vain when afghanistan will see a legitimate democratic future
Saraan Hassan,https://www facebook com/love kiler 1297?fref=ufi&rc=p,modi is the real terrorist
Sarah Afridi,https://www.facebook.com/profile.php?id=100014163580375&fref=ufi&rc=p,one week cant safe him frm punishmnt
Sarah Ali,https://www.facebook.com/profile.php?id=100004501157654&fref=ufi&rc=p,oh what a lady
Sarah Cenic,https://www.facebook.com/Saracenic?fref=ufi&rc=p,i always wonder to whom in the world do talibans contact to reveal their secrets and why they cannot be traced back in this advance era
Sarah Cenic,https://www.facebook.com/Saracenic?fref=ufi&rc=p,james i dnt need to believe any sick psychie like tat i have my relatives there nd they were equally as shocked as ne american
Sarah Cenic,https://www.facebook.com/Saracenic?fref=ufi&rc=p,sad
Sarah Cenic,https://www.facebook.com/Saracenic?fref=ufi&rc=p,why cant dawn stop reporting like an outsider hasn t that cricketer turn politician cliche got old
Sarah Fatima,https://www.facebook.com/sarah.fatima.102?fref=ufi&rc=p,hmm dats da point
Sarah Ijaz,https://www.facebook.com/sarah.tariq.ijaz?fref=ufi&rc=p,so many negative comments criticising the private schools please look around you which government owned institution is actually fulfilling the criteria be it education transport or healthcare either do something about it or shut up and encourage the good
Sarah Ismail,https://www facebook com/profile php?id=100010625685992&fref=ufi&rc=p,how can a mother kill her own daughter disgusting when they can give permission to their sons to do whatever they want then why not girls i personally don t like these type of love marriages but if girl wanna do love marriage then at least
Sarah Majid,https://www facebook com/sarah majid 75?fref=ufi&rc=p,my dad was in that area i live in bedian he had to go there can t get hold of him
Sarah Pathan,https://www facebook com/profile php?id=100009723607441&fref=ufi&rc=p,jhooti news kuch bi ni hoa
Sarah Pretty,https://www.facebook.com/profile.php?id=100009348563366&fref=ufi&rc=p,wtf
Sarah Salim,https://www facebook com/sarahimran83?fref=ufi&rc=p,heads off to the business owner may allah put more barakah in his rizq and maal
Saram Nawaz Mehar,https://www.facebook.com/saram.nawaz.9?fref=ufi&rc=p,afghan mujahideen will son destroy this indianbacked ghani govt
Sarang Vyas,https://www.facebook.com/sarang.vyas.50?fref=ufi&rc=p,flop show flop event flop country
Saranzaib Khan,https://www.facebook.com/saranzaib.khan?fref=ufi&rc=p,now anwaar is just ill then he ll be more ill then more and more then he ll leave for dubai justice donepakistanzindabad
Sardar Adnan,https://www.facebook.com/suduzai123?fref=ufi&rc=p,so sad
Sardar Anas,https://www facebook com/iffat abbas 77?fref=ufi&rc=p,afghani kutty
Sardar Anas,https://www facebook com/iffat abbas 77?fref=ufi&rc=p,pia ka kuch nhi ho skta ab sary thag mulk khany mn lgy huy hn
Sardar Bahadur,https://www facebook com/sardar bahadur 501?fref=ufi&rc=p,tum log siraf bhatta khori target killing qurbani khalain cheen saktay ho
Sardar Bashir Umrani,https://www.facebook.com/sardarbashir.umrani?fref=ufi&rc=p,chairman ppp doing the job for poorer and taking care of labours
Sardar Hamza Khan,https://www facebook com/sardarrules?fref=ufi&rc=p,this plane looks like a angry bird
Sardar Kamran Irshad,https://www facebook com/kamran irshad 5?fref=ufi&rc=p,tumri asi ki tasi cigarette ki waja cy nojwan nasl nahi barbad ho rahi hai balky behayae ki waja cy ho rahi hai aqal k pedal log aj choty choty bachu k hath ma mobile hai wo bed movies dekhty ur muslmanoo k bachu aj beparda bazaru ma gumti hai ye waja k aj her koi barbad ho chuka hai
Sardar Khurram Khan,https://www.facebook.com/khurram.khan.940?fref=ufi&rc=p,wel done belara apna minister zinda bad
Sardar Naveed Haider Khan,https://www.facebook.com/sardarnk1?fref=ufi&rc=p,in whole of karachi the robbers had this targetfor god sake don t fool usan innocent lady has been killedby who everyone knowspolice making bull stories as always
Sardar Naveed Haider Khan,https://www.facebook.com/sardarnk1?fref=ufi&rc=p,madness blindness are the new partnerspeople watch out
Sardar Singh,https://www.facebook.com/profile.php?id=100009132924989&fref=ufi&rc=p,please give news of pashtun people of pakistan what brutality they are facing by pakistani army and gov please help them for international support
Sardar Waqar Rajput,https://www.facebook.com/bulletraja888?fref=ufi&rc=p,hai kon ye
Sardar Yasir Khan,https://www facebook com/yasir javed 5602?fref=ufi&rc=p,jes ne kamran ka nam leya es ko ye b pta ha k ye 50 to bny ga lkn pechy 5 chory ga b or jb chory ga to usi 50 k 150 bny gy dosri tem k phr us k 50 ly k bolty rhena sb
Sarfaraz Hussain Dahri,https://www facebook com/profile php?id=100006722898433&fref=ufi&rc=p,pcb not select to this singh cricketer because india not select muslim cricketer
Sarfaraz Sheikh,https://www.facebook.com/sarfaraz.sheikh.581?fref=ufi&rc=p,sarfaraz sheikh while condemning the recent statement of dirty sana mouchar of pmln regarding women i recommend that pti should declare 29th april is the women day in pakistan and install banners all over pakistan saying we salute all women around the globe aurat ku izzat du with best wishes from pti proposed by sarfaraz sheikh from canada on tour
Sarfraz Ahmed,https://www.facebook.com/federerdawn?fref=ufi&rc=p,bcoz our test players like you in the past had been the reason of spot fixing and put the whole pakistan into shame
Sarfraz Ahmed,https://www.facebook.com/federerdawn?fref=ufi&rc=p,insaan bano cut your mustashe
Sarfraz Ahmed,https://www facebook com/sarfraz ahmed 161446?fref=ufi&rc=p,shame on pakistan fighting others war today our universities and schools are close no cricket no education no electricity no sui gas no safety and security this is pakistan
Sarfraz Basharat,https://www facebook com/sarfraz basharat 1?fref=ufi&rc=p,syria
Sarfraz Mahmood,https://www facebook com/unsolvd mystery?fref=ufi&rc=p,operations have been launched therefore the terrorists are trying to utilize all their bombers attackers before they are captured or sent to hell by security forces
Sarim Ahmed,https://www.facebook.com/profile.php?id=100004949748354&fref=ufi&rc=p,save mhran town korngi karachi overseas pakistani alloties
Sarim Saeed,https://www.facebook.com/eiksafar.umeedka?fref=ufi&rc=p,i wonder why one canot record off the rec conversationwhy do u say something even off rec if u cannot defend it later if exposed
Sarma Bikkavilli,https://www.facebook.com/sarma.bikkavilli?fref=ufi&rc=p,adopt hinduism and preach the world peace
Sarmad Ali,https://www.facebook.com/DrSaiim?fref=ufi&rc=p,deprived unemployed frustrated youth of pakistan cannot accept and digest the unnecessary fame of malala due to natural but unconcious jealousy
Sarmad Hameed,https://www facebook com/sarmad hameed 1?fref=ufi&rc=p,so usa could enter those worlds to destroy their peace as well
Sarmad Jilani,https://www.facebook.com/sarmad.jilani?fref=ufi&rc=p,may god bless muslims
Sarmad Khattak,https://www.facebook.com/TheKhattakGuy?fref=ufi&rc=p,but our spineless government would not dare revisiting ties with usa too much personal gains at stake their families live there
Sarmad Khattak,https://www.facebook.com/TheKhattakGuy?fref=ufi&rc=p,it should not be his authority to pardon state should take matters in hand and make sure that the accused gets what he deserves
Sarmad Shah,https://www.facebook.com/cermad.shah?fref=ufi&rc=p,first of all before making this bargaining offer it should be inquired how did siraj ul haque accumulate the amount of 5million pkr his source of income should be declared suh has been living in a rented house so how could he afford a property worth 5million
Sarosh Firdous Hashmi Qureshi,https://www facebook com/sarosh firdous?fref=ufi&rc=p,syed hussain shah
Sarosh Haider,https://www.facebook.com/sarosh.haider.7?fref=ufi&rc=p,to succeed you should aware of neighbor countries format and style sun tzu art of war
Sarosh Yousufi,https://www.facebook.com/sarosh.yousufi?fref=ufi&rc=p,future is horse trading a lot of buying and selling is sc and the army being pennywise and pound foolish it will be evident in a few months if they have fulfilled not just their technical role but their holistic role or if they have blundered trying to be heroes by being pennywise who will suffer and who will go scot free
Sarosh Yousufi,https://www.facebook.com/sarosh.yousufi?fref=ufi&rc=p,judiciary the new religion divinity and contempt the new blasphemy
Sarosh Yousufi,https://www.facebook.com/sarosh.yousufi?fref=ufi&rc=p,they can only criticize
Sarvat Hanif,https://www facebook com/sarvat hanif 1?fref=ufi&rc=p,countries where politicians are corrupt they resign and are forever out of the political system they do not cry crocodile tears
Sarwan Khuwaja,https://www facebook com/sarwan khuwaja 5?fref=ufi&rc=p,what is meant by iraqi fighters
SarWan MaHaraj,https://www.facebook.com/sarwan.mahraj?fref=ufi&rc=p,agreed
Sarwar Ali Ashraf,https://www.facebook.com/sarwar.ali.543?fref=ufi&rc=p,media played pivotal role in extending terrorism so true
Sarwar Azhar,https://www facebook com/profile php?id=100009154880817&fref=ufi&rc=p,very great man
Sarwar Pathan,https://www.facebook.com/sarwar.ahmad.9822?fref=ufi&rc=p,the wawoooo
Sarwar Shar,https://www.facebook.com/sarwar.shar?fref=ufi&rc=p,sheem shem shem on urdu media pr jo dekha aap logo ny safari park me din ke roshni pr begunah sindhi qoum parst ko shaheed kya gya police sy koe pochny wala bhe hy ye larky subh k 6 bjy kis ko loot rhy thy urdu media waly kuch khuda ka khuf karo khuda k qahar sy daro haqeeqt btao
Sasmita Behera,https://www.facebook.com/profile.php?id=100011023690016&fref=ufi&rc=p,three porkistan dog killed
Sasmita Behera,https://www.facebook.com/profile.php?id=100011023690016&fref=ufi&rc=p,us should drop a bomb in terrorist country porkistam
Sasmita Behera,https://www.facebook.com/profile.php?id=100011023690016&fref=ufi&rc=p,us should drop a bomb in terrorist country porkistan
Sat Goel,https://www facebook com/sat goel?fref=ufi&rc=p,very sad that innocents are being attacked god give us all wisdom to treat all human beings as god s people
Satish KM,https://www.facebook.com/satishmanjhi?fref=ufi&rc=p,a diplomatic statement for not having any penny left to make next year s budget everyone is watching you man
Satish KM,https://www.facebook.com/satishmanjhi?fref=ufi&rc=p,afghan peace talks in islamabad
Satish KM,https://www.facebook.com/satishmanjhi?fref=ufi&rc=p,excellent
Satish Patil,https://www.facebook.com/satish.mumbai?fref=ufi&rc=p,respect soldier dont play children victim card shame jailedher
Satish Patil,https://www.facebook.com/satish.mumbai?fref=ufi&rc=p,suu kyi you r the best she know how to protect own people
Satish Vikram Singh,https://www.facebook.com/satish.sanj.galaxy?fref=ufi&rc=p,bakwas
Sattar Khan,https://www.facebook.com/saleem.saleemafghan?fref=ufi&rc=p,iea koi achi khaber nai jo log lakes kar rahey hai zara sochiy kisi ka bahi kisi walid or kisi ka beata shaheed ho giya hai or ap is news ko lake kar rahy ho
Sattar Rind,https://www.facebook.com/sattar.rind.9?fref=ufi&rc=p,very painful and sad
Satti Waseem,https://www.facebook.com/waseemsaatti?fref=ufi&rc=p,her election se pehley sazishain arooj per ajati hain awaam ankhien damagh khool k rakhey aur kisi sazish ka shikar na houn
Satyamurthy Udaiyar,https://www facebook com/satyamurthy udaiyar 3?fref=ufi&rc=p,pakistan is a failed state and extremism already become cancer and it is killing people slowly
Saud Qureshi,https://www facebook com/qureshisaud?fref=ufi&rc=p,people have gone mad in pakistan
Sauqi Mubarok,https://www.facebook.com/sauqi.mubarok?fref=ufi&rc=p,kill them who has made us cry
Sauqi Mubarok,https://www.facebook.com/sauqi.mubarok?fref=ufi&rc=p,subhanallah realy i am sorrow about this acciden and god please give sory for all
Saurabh Khobragade,https://www.facebook.com/saurabhkhobragade.109?fref=ufi&rc=p,brothers and sisters please stop comparing ourselves with each other let s all go and grow together and let s be peaceful nations and society 
Saurabh Rathore,https://www.facebook.com/saurabh.rathore.5?fref=ufi&rc=p,they are not coming cuz of security concerns post full news dawn
Saurav Dasgupta,https://www facebook com/saurav dasgupta 988?fref=ufi&rc=p,in india it is impossible to hide soldiers death the family members will create hue and cry all media and pappu will rush there to abuse the central government so stop fooling your citizens
Savaila A  Hunzai,https://www facebook com/profile php?id=100004377648008&fref=ufi&rc=p,a coward attack on the most educated and advanced muslim community in pk sadening
Sayan Gupta,https://www facebook com/sayan gupta 904?fref=ufi&rc=p,pakistan itself a terrorist state pak cultivate terrorism and send terrorists to its neighbours to destabilise them and do shadow war pak establishment is notorious terrorist organisation
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,and it is your turn to kill afghan taliban leaders and haqqani who are ur guests there and killing afghans here like we did pakistan factory of global and regional terrorism unless you kill all terrorists not only ttp all of them allah o akbar
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,eliminate afghan taliban leaders in pakistan like ttp or wait for serious consequences of your hypocrisy and double game inshallah
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,good without pakistan presence cos they could sabotage it as they did in the past hypocrit pakistan and factory of terrorism
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,he is right taleban were hiding there many eyewitnesses say they used the hospital as a shield to defame afghan forces and in fact pakistani generals were sent to hell who were fighting in konduz along side taleban any facts mentioned by afghans orsee more
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,islamic republic of pakistan
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,it not new and we are not surprised in fact pakistan is factory of regional and global terrorism under name of pure islam they have defamed islam
Sayed Ahmad Farooq Waizi,https://www facebook com/sayed a waizi?fref=ufi&rc=p,martyred
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,subhanallah death to slave taliban and their criminal supporters
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,these are the real freedom fiighters not terrorists
Sayed Ahmad Farooq Waizi,https://www facebook com/sayed a waizi?fref=ufi&rc=p,what you sow so shall you reap
Sayed Ahmad Farooq Waizi,https://www.facebook.com/sayed.a.waizi?fref=ufi&rc=p,who cares
Sayed Arif Hussain,https://www.facebook.com/sayed.a.hussain.75?fref=ufi&rc=p,lifafa chaudry i used to read his columns regularly but this man is very cheap and hyprocrate he tried to prove hussain nawaz very pious and clean person even no body was knowing about panama but this man was knowing and willfuly he did it only for money
Sayed Esteem Shah,https://www facebook com/sayed esteemshah?fref=ufi&rc=p,syedwaseem
Sayed M  Raza,https://www facebook com/sayedmoiz raza?fref=ufi&rc=p,obama has pissed off every one in asia by only supporting india as if other asian countries havent sacrificed anything for usa india is funding terrorism in pakistan and phillipines obama should stop india im sure trump will be better go trump
Sayed M. Raza,https://www.facebook.com/sayedmoiz.raza?fref=ufi&rc=p,islam the main problem of pakistan drop islam and compete with the world
Sayed Sajid,https://www facebook com/sayed sajid3?fref=ufi&rc=p,uzair has been arrested by pak army not by your pm
Sayed Samiullah,https://www.facebook.com/sayed.samiullah.18?fref=ufi&rc=p,decision according to rules
Sayed WaseemUllah Shah Bukhari,https://www.facebook.com/swsbukhari?fref=ufi&rc=p,the worst attempt by terrorist and they became successful in bombing in karachi why is this all happening to us
Sayed Zahid,https://www facebook com/sayed zahid 90410?fref=ufi&rc=p,afsous shame pak govt
Sayeed Sadi,https://www.facebook.com/sayeed.sadi.961?fref=ufi&rc=p,love from bangladesh
Sayer Mehmood,https://www.facebook.com/sayer.mehmood?fref=ufi&rc=p,hakomat begarti par utar ai he
Sayyam Saeed,https://www facebook com/sayyam saeed 1?fref=ufi&rc=p,its just friendly fire we appreciate our us bothers the actual problem is pakistan and pakistani newspapers who have reported the matter ashraf ghani
Sayyam Ul Islam,https://www facebook com/profile php?id=100008527508515&fref=ufi&rc=p,is issue ko hwa pti k imran ismail nay di afsoos
Sayyam Ul Islam,https://www facebook com/profile php?id=100008527508515&fref=ufi&rc=p,is saray silsilay ko hwa dainay k zimedar pti aur ppp k markazy rehnuma hain
Sayyam Ul Islam,https://www facebook com/profile php?id=100008527508515&fref=ufi&rc=p,we don t want to do any work any turure ppp sindh
Sayyed Sajjad Ahmad,https://www.facebook.com/sayyed.s.ahmad?fref=ufi&rc=p,china forgot kashmir issue
Sayyid Umer,https://www.facebook.com/sayyid.umer?fref=ufi&rc=p,allah in ko hdayt dy taki hamisha ke jahnm sy bach jay
Schahzad Muhammad,https://www facebook com/muhammad shahzad3?fref=ufi&rc=p,terrorism can only be defeated with force you cannot dialogue with proxies so just kill them kill everybody anybody who surrenders give some concession but you can defeat only defeat these dogs of hell with force and power thats the only language they understand
Schumaila Khan,https://www.facebook.com/schumaila.khan.1?fref=ufi&rc=p,taliban are killing humans and muslims on both sides of the border may peace prevail in this long peace starved land
Sebastian Kapoor,https://www.facebook.com/sebastian.kapoor.3?fref=ufi&rc=p,raheel runs taliban
Sebastian Kapoor,https://www facebook com/sebastian kapoor 3?fref=ufi&rc=p,sushma swaraj speech at the un pakistan kashmir is an integral part of india and will always be an integral part of india
Seema Anis,https://www.facebook.com/seema.anis.7?fref=ufi&rc=p,khasay parayshan ho babage
Seema Naz,https://www facebook com/profile php?id=100014143710956&fref=ufi&rc=p,p
Seema Shahid,https://www facebook com/seema shahid 94?fref=ufi&rc=p,rip
Seema Shaikh,https://www.facebook.com/urainaina9?fref=ufi&rc=p,they were paying pakistan huge some to eliminate osama but instead army was hiding him may be thinking if osama lived we would earn more money retired isi chief proudly launched a political party with a person who is known terrorist and world has fixed head money for him
Seema Shamsi,https://www.facebook.com/seema.shamsi?fref=ufi&rc=p,may allahh help all of us it s shame for our govt but they are feeling less and forget they all have to die
Seema Zia,https://www facebook com/profile php?id=100005352226755&fref=ufi&rc=p,g a mqm
Seemi Saeed,https://www.facebook.com/seemi.saeed.73?fref=ufi&rc=p,that was channels latest campaign in march can we have something original
Seerat Saeed,https://www.facebook.com/seerat.saeed.583?fref=ufi&rc=p,i dont wanna die 
Seher Anjum,https://www.facebook.com/Dr.SeherAnjum?fref=ufi&rc=p,https wwwfacebookcommediaset
Seher Bespectacled CH,https://www.facebook.com/seher.cocomo?fref=ufi&rc=p,get a life sanjranisponsored chairman
Seher Bespectacled CH,https://www facebook com/seher cocomo?fref=ufi&rc=p,must b built by punjab govt haha
Sehrish Afzaal,https://www.facebook.com/sehrish.afzaal?fref=ufi&rc=p,rs3500 per tanker which was of rs1200 previouslyconcerned peopleplease wake up and open your eyesyou can t control the water shortage situation but can t you make any price control policy to stop monopoly of tanker mafia
Sehrish Ahmed,https://www.facebook.com/sehrish.ahmed.7906?fref=ufi&rc=p,go to the rural areas there is no concept of sexual harrassment in showbiz world you do smoke drink bold dressing bold scenes in films attend social gatherings with all the requirements of media you are educated and aware who can harass you so stop this cheap drama and publicity stunt
Sehrish Ahmed,https://www.facebook.com/sehrish.ahmed.7906?fref=ufi&rc=p,this case is real face of justice in our society judges and generals are angel and no one can talk about them such a pathetic condition
Sehrish Bakht,https://www.facebook.com/sehrish.bakht?fref=ufi&rc=p,safia tuba that s the wedding i told you girls about my uncle s son
Sehrish Khan,https://www facebook com/profile php?id=100008795139397&fref=ufi&rc=p,100 jootay b martay puppet adlia ko
Sehrish Khan,https://www facebook com/profile php?id=100006550397089&fref=ufi&rc=p,please bring ary news on paksat
Sehrish Svor,https://www facebook com/profile php?id=100021495800817&fref=ufi&rc=p,allah gharat karay aisay darindon ko jo masoom bachon ko bhi nai chortay zulm ki inteha hai our hamaray corrupt politicians abhi tak soo rahay hain pata nai kab jagay gey apni ghaflat ki neend say lanti
Ser Abbas,https://www facebook com/muhammad abbas?fref=ufi&rc=p,good job us agencies good job pakistani air force crush them
Sf Khan,https://www facebook com/sf khan 547?fref=ufi&rc=p, x b ary news kingtopga
Sf Khan,https://www facebook com/sf khan 547?fref=ufi&rc=p, x b ary news kingtopga
Sf Khan,https://www facebook com/sf khan 547?fref=ufi&rc=p, x b ary news kingtopga
Sf Khan,https://www facebook com/sf khan 547?fref=ufi&rc=p, x b ary news kingtopga
Sf Khan,https://www facebook com/sf khan 547?fref=ufi&rc=p, x b ary news kingtopga
Sh Wahhab,https://www.facebook.com/wahhabs?fref=ufi&rc=p,asal men midia hi kharb ha tv par sare chenal yahodiyon ke ate han or serf 3 chenal pakistani han os par bhi yahod ka fashion copy kia jata ha
Sha Bano,https://www.facebook.com/banohameed23?fref=ufi&rc=p,beautiful
Sha Fiq,https://www facebook com/profile php?id=100004492548286&fref=ufi&rc=p,not for playing for pak club but without asking acb admin why would you present things so wrongly
Sha Hed Randhawa,https://www.facebook.com/profile.php?id=100005530999277&fref=ufi&rc=p,where
Shaanmeet Bhullar,https://www.facebook.com/shaanmeetsingh.bhullar?fref=ufi&rc=p,pakistan non muslim k liye narak ban chuka hy
Shaaz Mughal,https://www facebook com/sameer mughal 3150?fref=ufi&rc=p,plz shot this gay plz
Shabana Ali Zaidi,https://www facebook com/Shabanaalizaidi?fref=ufi&rc=p,lol
Shabaz Khan Wazir,https://www.facebook.com/noor.iqbal2?fref=ufi&rc=p,no never
Shabaz Samma,https://www.facebook.com/shahbazsamma?fref=ufi&rc=p,why express scared of pti jalsa no worries 50 channels are airing live whocaresexpress
Shabbir ?r Noor,https://www facebook com/sibqa khan 90?fref=ufi&rc=p,kindly umrah py jo tax lga h us k lye b awaz uthaen
Shabbir Abbasi,https://www.facebook.com/shabbir.abbasi.92372?fref=ufi&rc=p,good keep it up
Shabbir Ahmed Siddiqui,https://www.facebook.com/zakhipk?fref=ufi&rc=p,altaf hussain is not nawaz sharif or zardari or imran khan he is now more greater than earlier after clean cheat from money laundering and other cases made by law and forces and made by govt of pakistan he proved that everything was wrong against him
Shabbir Ahmed Siddiqui,https://www.facebook.com/zakhipk?fref=ufi&rc=p,this is a great achievement of altaf hussain and for mqm
Shabbir Hassan,https://www.facebook.com/shabbir.hassan.33046?fref=ufi&rc=p,tothe presidentprime ministersee more
Shabbir Rana,https://www.facebook.com/shabbir.rana.5?fref=ufi&rc=p,very shocking and painful for every patriotmay god almighty save us i am grieved to know about the sad demise of innocent victims of this horrible blastmay their soul rest in peace in heaven i condole the families of the victims of terrorismevery pakistani is shocked at these terrorist activitiesi pray for national integrity and safety
Shabbir Rana,https://www.facebook.com/shabbir.rana.5?fref=ufi&rc=p,we arre facing serious crisis of terrorism
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,canada is a prime example of tolerance and forbearingmulti lingual multi cultural multi national mix of population
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,commendable
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,congrats at last a victory at homeor maybe 2nd if you count swat
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,crying foul play is it not a foul play
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,despite all the leg pulling and deadlines by incumbent pti chairman government is successfully presenting its 6th budget
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,i wonder why west why not the holy middle east
